3500;5979001.2708,1770238.7032,7122754.0974,2341806.4367
3501;603246.041,344586.2954,1216796.9402,561239.7723
3502;1979149.7191,1130530.2041,3992107.9609,1841334.1528
3503;609389.5439,335734.5495,1210826.617,495840.5139
3504;1999305.5283,1101489.101,3972520.3257,1626770.086
3505;598470.4895,347466.3994,1221437.7996,533021.3682
3506;1963481.9307,1139979.3453,4007333.8472,1748754.2722
3507;222284.759,165815.3567,386474.4972,287986.7779
3508;729279.2469,544012.5493,1267958.413,944836.6206
3509;168279.2632,48902.5679,240742.2715,204368.9072
3510;552096.2163,160441.1749,789835.2694,670500.323
3511;93520.9467,11058.0634,299379.9747,720347.309
3512;306826.6397,36279.663,982215.8007,2363339.4629
3513;31083.3054,53083.4785,803364.4915,782982.7933
3514;294888.0397,33596.069,838076.838,225835.0565
3515;967478.5103,110223.103,2749590.4261,740927.1811
3516;82174.727,219250.1788,286869.4621,583003.507
3517;269601.5837,719323.295,941170.894,1912737.3391
3518;75658.5275,39504.6841,332353.9025,520899.3469
3519;248223.0193,129608.2845,1090397.7621,1708983.9407
3520;618188.3703,69035.2145,811853.5799,555045.9967
3521;2028173.0113,226493.0329,2663556.2865,1821013.4076
3522;392298.6945,37839.0408,608529.7924,450050.4438
3523;1287066.6337,124143.5865,1996484.8277,1476540.4978
3524;111077.6422,37578.7545,292512.4383,344248.3598
3525;364427.2314,123289.6304,959684.5585,1129421.4938
3526;676559.1135,38038.1036,920126.9609,816029.6932
3527;2219677.6918,124796.6784,3018783.2045,2677257.4183
3528;216626.7848,37315.2255,374175.2666,648065.477
3529;710716.3765,122425.0355,1227606.6873,2126194.8191
3530;580384.6695,34374.9559,810116.9093,648492.9357
3531;1904145.3699,112778.5013,2657858.5598,2127597.24
3532;19727.0888,300290.578,175292.3807,722254.4741
3533;64721.2901,985203.3376,575105.0854,2369596.5535
3534;811308.3618,280301.123,974300.9855,722341.0915
3535;2661767.5171,919621.2673,3196519.1498,2369880.7306
3536;1239327.6454,1044829.5042,1778097.0161,1228643.9963
3537;4066027.4501,3427911.4651,5833639.9604,4030976.1777
3538;275804.315,44490.996,786161.5293,230847.0695
3539;904867.9901,145967.5428,2579264.9508,757370.7607
3540;46909.4823,26320.81,697322.3508,192762.6571
3541;153902.1932,86354.1908,2287798.4126,632422.1507
3542;84022.7273,441902.1545,748002.1172,651667.4591
3543;275664.5644,1449807.3185,2454070.2794,2138012.322
3544;351924.0102,27989.8177,657770.2583,183547.8428
3545;1154604.024,91829.9268,2158034.5895,602189.8808
3546;1171222.7714,1024964.2874,1837730.927,1318102.2482
3547;3842586.709,3362736.9994,6029288.883,4324473.7922
3548;171266.7363,524881.609,837685.8815,691571.1251
3549;561897.6176,1722049.0791,2748307.7633,2268929.6
3550;851713.5057,38759.8603,1154026.2022,281650.528
3551;2794330.06,127164.6415,3786167.6317,924048.4407
3552;746684.4047,44833.9825,1246162.7979,282151.6594
3553;2449747.0844,147092.8241,4088452.4461,925692.5692
3554;427796.1184,16964.7231,563329.6325,440498.5231
3555;659476.2597,15308.7646,779041.4631,393540.2728
3556;242458.7578,12090.5888,364886.9655,416651.0187
3557;177791.4829,21490.8201,429444.625,422816.1671
3558;825504.0208,16691.7115,973952.2097,415632.1006
3559;180946.6307,25647.7745,577713.4801,230853.3514
3560;931845.432,3369370.3791,2321208.3077,3898265.5654
3561;306436.3744,24514.8066,741956.256,522238.2968
3562;279816.5115,57332.3158,738437.6996,322563.4692
3563;367072.3681,-16787.6578,663603.7241,201246.3593
3564;401661.8957,13368.1371,571210.2462,147822.9611
3565;471722.0839,37544.2353,542982.447,132003.448
3566;910593.1004,6631980.9576,2341627.0055,7572207.6138
3567;895793.2591,9973246.047,2355845.974,10549156.7453
3568;931845.432,3369370.3791,2321208.3077,3898265.5654
3569;910593.1004,6631980.9576,2341627.0055,7572207.6138
3570;895793.2591,9973246.047,2355845.974,10549156.7453
3571;-0.0,-4889334.803,0.0,0.0
3572;-2444667.4015,-4234288.147,0.0,0.0
3573;-4815054.821,-849024.0785,0.0,0.0
3574;-3142803.8309,0.0,0.0,3745447.7564
3575;0.0,0.0,849024.0785,4815054.821
3576;0.0,-0.0,4889334.803,0.0
3577;-2690013.3995,-5098960.4467,2579169.8548,-1281018.4757
3578;26301.4186,642942.0344,983667.7511,1710455.0365
3579;26301.4186,642942.0344,983667.7511,1710455.0365
3580;-1333754.76,8166490.0068,557220.7676,10321452.8115
3581;-1333754.76,8166490.0068,557220.7676,10321452.8115
3582;593655.7373,84146.0734,1895381.6422,757391.3704
3583;468964.2543,22277.6643,550327.9872,56813.6354
3584;1538593.5579,73089.3038,1805534.405,186396.0688
3585;31789.1658,790194.4183,337250.897,961865.1338
3586;104294.9553,2592496.1873,1106463.985,3155719.1933
3587;5780893.8137,57065.6975,6171113.8267,288400.573
3588;18966187.0529,187223.4171,20246436.4391,946196.1057
3589;7732321.5661,56516.1847,8281014.2484,396946.4742
3590;25368509.075,185420.5533,27168681.9172,1302317.8287
3591;2179536.4678,-4747350.7896,2869578.0075,-4012414.3914
3592;3769348.4233,30263.9062,4186861.5715,300261.6427
3593;12366628.6853,99291.031,13736422.4786,985110.3762
3594;594448.9244,133063.8526,955352.2768,378933.401
3595;483133.5811,122090.45,1077862.8662,429389.2273
3596;569531.2442,159380.9288,1024810.3297,391676.3674
3597;191436.0228,70058.5869,370661.6319,610453.1799
3598;628069.6848,229850.5472,1216079.0375,2002795.1411
3599;613412.0887,166629.6027,791044.8319,610288.4205
3600;2012502.8273,546683.9549,2595286.2522,2002254.5929
3601;386224.1381,74532.5232,598545.4273,530953.9969
3602;120168.6831,19398.2201,376224.6645,531175.4981
3603;735327.3218,37451.2789,939587.173,493986.2637
3604;79007.9567,27511.8821,1036701.0997,547834.4743
3605;259212.4565,90262.0804,3401250.327,1797357.1993
3606;153428.3468,26645.043,899448.1161,361947.0437
3607;362659.3383,6139743.7688,650264.3935,6694983.7149
3608;1189824.8457,20143476.015,2133409.0976,21965125.7381
3609;69770.5924,8028661.885,339966.9596,8805835.5551
3610;228905.6854,26340701.5343,1115374.9333,28890478.8171
3611;673859.633,4247236.6449,940090.9379,4805895.685
3612;2210821.1459,13934475.5592,3084281.6856,15767342.7597
3613;226805.5479,22603.2298,383299.7381,312712.6906
3614;744111.2016,74157.4297,1257542.5575,1025958.2191
3615;57733.4085,-20167.5315,203966.8014,281066.3612
3616;189413.691,-66166.3096,669181.081,922131.8867
3617;360771.506,87328.0745,632597.9589,666480.319
3618;1183631.1829,286508.8576,2075448.4705,2186610.8465
3619;33975.7707,111644.9235,290984.4259,666375.071
3620;111468.8412,366288.3864,954671.404,2186265.5455
3621;714210.8375,36977.3011,920726.7283,666173.1978
3622;2343206.723,121316.362,3020750.9415,2185603.2333
3623;153346.1079,222752.4681,375374.5352,489823.2918
3624;503103.0219,730813.7225,1231541.2872,1607028.5833
3625;35378.7713,227974.7515,255350.1707,689107.7394
3626;116071.8523,747947.1638,837761.3518,2260847.6417
3627;277102.1637,33718.96,490794.623,129387.2653
3628;909126.0155,110626.288,1610215.359,424498.0529
3629;252517.6336,222763.806,450520.1082,404984.348
3630;828468.2698,730850.9202,1478081.3886,1328686.1485
3631;117107.3758,11491.8435,940177.4915,326719.7326
3632;384209.7796,37702.8231,3084565.6507,1071912.9892
3633;330834.9323,22883.494,878256.8267,228776.945
3634;1085416.4444,75077.08,2881420.035,750580.5282
3635;324736.0741,35492.6157,904705.3997,245626.3002
3636;1065407.0674,116445.5897,2968193.5686,805860.565
3637;403035.4106,50037.9436,768832.0282,297193.4006
3638;398219.4372,45991.4538,758111.7741,263407.7603
3639;145176.9959,34820.8524,924814.011,234484.772
3640;476301.5273,114241.4133,3034160.6344,769305.4562
3641;414387.7434,32528.5736,931270.4859,251620.1388
3642;1359537.1215,106720.8287,3055343.2525,825523.7388
3643;60274.813,36022.4241,734757.6418,512357.0023
3644;197752.0112,118183.806,2410622.1845,1680961.2935
3645;2207116.8067,39214.5883,2824152.7336,299313.5033
3646;7241196.8729,128656.7859,9265592.9584,981999.6828
3647;1160413.4105,43511.1118,1799856.5177,329408.4342
3648;3807130.6123,142752.9914,5905041.0689,1080736.3326
3649;365568.7301,51873.1803,858964.887,264701.5958
3650;1199370.0752,170187.259,2818120.6333,868441.8189
3651;362490.2882,45548.6262,859794.669,209415.9846
3652;1189270.2206,149437.4511,2820843.01,687058.9427
3653;66407.2099,4149.1392,133592.7901,104107.2603
3654;217870.9878,13612.6342,438295.6788,341558.5698
3655;386567.9711,21032.2783,845860.2339,377250.6743
3656;1268267.6217,69003.5378,2775132.0011,1237699.0627
3657;274445.5512,40270.6815,883189.4294,242045.2257
3658;900410.1124,132121.3942,2897597.3195,794110.0446
3659;292873.9997,24314.9308,918350.9754,278976.8541
3660;960870.7806,79773.2356,3012956.4918,915276.562
3661;205742.0613,82671.0346,996082.0131,268971.7552
3662;675005.4127,271229.8861,3267979.0713,882451.5001
3663;91382.5171,3029793.969,1359462.1608,3307224.937
3664;299810.8079,9940249.0466,4460168.7721,10850453.8141
3665;834201.3127,6876876.0013,2151755.8814,8059431.4713
3666;834148.5977,5896239.6024,2151807.5776,7077147.5777
3667;57317.9837,1035439.5662,338079.7297,1278450.0178
3668;188050.7519,3397104.6431,1109183.2467,4194381.4331
3669;168925.2184,2017265.0981,1026340.6098,2332143.3626
3670;554215.4874,6618310.5764,3367252.4841,7651373.6825
3671;129543.4629,5018853.6899,438372.0279,5281817.5368
3672;425010.5113,16466022.4813,1438225.5614,17328763.0358
3673;8986.6494,4009781.4798,1109314.0477,4328046.4419
3674;29483.6989,13155424.7379,3639474.5049,14199599.0344
3675;277549.3321,2021431.8387,713729.3387,2308013.4967
3676;910594.922,6631994.2215,2341631.6892,7572222.7582
3677;910593.1004,6631980.9576,2341627.0055,7572207.6138
3678;284027.0557,1026986.1455,707505.7072,1188193.7207
3679;931847.2962,3369377.1179,2321212.9506,3898273.362
3680;931845.432,3369370.3791,2321208.3077,3898265.5654
3681;273038.3315,3039851.4748,718063.289,3215389.4067
3682;895795.0512,9973265.9935,2355850.6862,10549177.8436
3683;895793.2591,9973246.047,2355845.974,10549156.7453
3684;422982.113,22644.6648,581933.9621,278245.053
3685;3363434.3107,2012622.8118,3676208.2257,2199835.7224
3686;11034867.4013,6603080.0088,12061026.4873,7217294.3663
3687;3036306.1186,1027084.73,3798176.714,1227370.5128
3688;9961614.3244,3369693.8181,12461184.7694,4026798.0904
3689;202656.1791,16031.4207,788746.9402,229671.263
3690;664881.148,52596.4194,2587747.2534,753513.1353
3691;187754.6365,30497.7688,781043.7173,259585.0321
3692;615991.6702,100058.0964,2562474.2627,851655.2261
3693;403546.8531,29270.4606,753865.5976,238890.8448
3694;453513.4977,23502.1706,773116.7841,243745.5465
3695;368962.7036,20394.9761,900785.9536,249710.0915
3696;1210505.1366,66912.5176,2955328.5829,819257.1917
3697;374427.4323,24474.5751,752749.5534,239971.2689
3698;1228434.0007,80297.0019,2469645.8263,787305.7379
3699;482435.6354,55443.7792,854813.5999,263451.7872
3700;1582790.914,181901.7988,2804500.9525,864341.4051
3701;283314.9513,228202.4862,828191.6472,764214.171
3702;102127.9018,56121.7195,293945.9252,500522.8409
3703;291751.5422,156318.5452,512174.666,600729.364
3704;480533.7763,56273.7365,705163.5871,500845.478
3705;718673.859,155971.1804,887776.2423,600393.9977
3706;280586.2987,5431792.8644,719413.7013,6243513.9622
3707;276224.0846,5320655.7891,723775.9154,6632947.4572
3708;276224.0846,5320655.7891,723775.9154,7022532.7485
3709;279270.5129,5398450.2607,720729.4871,8102930.5778
3710;283235.9923,5498481.8717,716764.0077,8247791.1295
3711;289964.2542,5665226.4616,710035.7458,8292366.1869
3712;294530.5727,5776406.9238,705469.4273,8292366.1869
3713;303379.1016,5987687.7103,696620.8984,8236647.5506
3714;303379.1016,5987687.7103,696620.8984,8236647.5506
3715;303379.1016,5987687.7103,696620.8984,6632947.4572
3716;303379.1016,5987687.7103,696620.8984,6321388.0416
3717;220749.4784,3691890.9407,779250.5216,5431792.8644
3718;217349.5201,3572097.6961,782650.4799,5431792.8644
3719;280586.2987,5431792.8644,719413.7013,5987687.7103
3720;207644.4573,3208371.2037,792355.5427,5431792.8644
3721;199174.4686,2856965.1909,800825.5314,5431792.8644
3722;280586.2987,5431792.8644,719413.7013,5987687.7103
3723;280586.2987,5431792.8644,719413.7013,5987687.7103
3724;280586.2987,5431792.8644,719413.7013,5987687.7103
3725;280586.2987,5431792.8644,719413.7013,5987687.7103
3726;280586.2987,5431792.8644,719413.7013,5987687.7103
3727;125295.6683,18592.0157,187763.4229,85037.85
3728;1322292.0096,164166.1532,2522409.7458,975042.0151
3729;1306491.6034,150890.2947,2487238.379,864196.9603
3730;335064.6244,184126.0081,964387.5896,1642132.0206
3731;957188.1846,512855.0936,1680359.7167,1970892.9216
3732;1576551.2312,184624.7505,2313524.2019,1643190.539
3733;2357849.1524,511715.4476,2912645.8884,1969792.6406
3734;1322292.0096,164166.1532,2522409.7458,975042.0151
3735;1306491.6034,150890.2947,2487238.379,864196.9603
3736;335064.6244,184126.0081,964387.5896,1642132.0206
3737;957188.1846,512855.0936,1680359.7167,1970892.9216
3738;1576551.2312,184624.7505,2313524.2019,1643190.539
3739;2357849.1524,511715.4476,2912645.8884,1969792.6406
3740;220749.4784,3691890.9407,779250.5216,5431792.8644
3741;217349.5201,3572097.6961,782650.4799,5431792.8644
3742;280586.2987,5431792.8644,719413.7013,5987687.7103
3743;207644.4573,3208371.2037,792355.5427,5431792.8644
3744;199174.4686,2856965.1909,800825.5314,5431792.8644
3745;280586.2987,5431792.8644,719413.7013,5987687.7103
3746;280586.2987,5431792.8644,719413.7013,5987687.7103
3747;280586.2987,5431792.8644,719413.7013,5987687.7103
3748;280586.2987,5431792.8644,719413.7013,5987687.7103
3749;280586.2987,5431792.8644,719413.7013,5987687.7103
3750;182293.8864,1992757.4728,817706.1136,2657478.7094
3751;182293.8864,1992757.4728,817706.1136,2657478.7094
3752;4830200.9774,-5678347.5837,7497286.3455,-1953057.669
3753;1322292.0096,164166.1532,2522409.7458,975042.0151
3754;1306491.6034,150890.2947,2487238.379,864196.9603
3755;335064.6244,184126.0081,964387.5896,1642132.0206
3756;957188.1846,512855.0936,1680359.7167,1970892.9216
3757;1576551.2312,184624.7505,2313524.2019,1643190.539
3758;2357849.1524,511715.4476,2912645.8884,1969792.6406
3759;1507491.1227,-16788.4976,1804017.821,201256.2033
3760;1507491.1227,-16788.4976,1804017.821,201256.2033
3761;269809.7263,5153976.6905,730190.2737,5509597.198
3762;-338167.8601,-36231.353,157256.1565,164322.0601
3763;-121656.5849,-294200.8899,172945.8815,277430.8421
3764;277687.5482,687783.1556,522312.4518,910010.4312
3765;250515.0793,4698849.3024,747014.5638,5163391.4419
3766;-286997.6531,5172974.1032,247430.9705,5648564.1259
3767;374284.4873,4706427.216,746508.3938,5161754.3391
3768;252706.7255,4684175.1417,383705.5607,5090646.9971
3769;320004.0366,3565798.1906,346714.6712,3587298.498
3770;210376.9553,-242206.5795,882787.167,523761.2867
3771;-109682.6206,5429346.9599,73221.7652,6654132.1811
3772;-109674.0487,5429952.1157,109814.3616,6654134.9222
3773;-109665.028,5429955.8168,109822.7939,6654137.8517
3774;82.8457,5428879.2927,109831.5414,6654141.1997
3775;-109744.9838,5429566.5562,73163.9637,6654356.1883
3776;-109744.9838,5430168.9696,109744.9838,6654356.1883
3777;-109744.9838,5430168.9696,109744.9838,6654356.1883
3778;0.0,5429084.6694,109744.9838,6654356.1883
3779;-109744.9838,5429566.5562,73163.9637,6654356.1883
3780;-109744.9838,5430168.9696,109744.9838,6654356.1883
3781;-109744.9838,5430168.9696,109744.9838,6654356.1883
3782;0.0,5429084.6694,109744.9838,6654356.1883
3783;7433.0228,5364.2969,26613.5471,23092.1327
3784;380881.2635,7216773.0666,400186.1116,7234645.7186
3785;-20037508.3428,-19971868.8804,20037508.3428,19971868.8804
3786;-20015108.7872,-10007554.3936,20015108.7872,10007554.3936
3787;372543.8943,34152.5582,631496.6208,197602.9212
3788;3385916.894,4235593.7479,3614083.106,4791660.7072
3789;3429803.0597,4013620.9937,3570196.9403,4347438.1888
3790;3383805.4952,4346843.0306,3616194.5048,4902819.8469
3791;3352447.7044,6457164.1824,3647552.2956,6900651.3554
3793;3377687.5482,5013960.786,3622312.4518,5236188.0616
3794;372480.1065,34633.4729,631431.5312,198092.3358
3795;91268.6543,213637.3305,965525.1754,381247.7601
3796;377174.0587,48379.3934,839331.0633,297034.5377
3797;31760.1227,158844.9566,1813288.9769,2141243.7688
3798;31796.5834,158846.2231,1813323.4284,2141241.0978
3799;31796.5834,158846.2231,1813323.4284,2141241.0978
3800;82.8457,5428879.2927,109831.5414,6654141.1997
3801;0.0,5429084.6694,109744.9838,6654356.1883
3802;0.0,5429084.6694,109744.9838,6654356.1883
3812;517579.6608,523633.8376,797118.5854,745328.598
3814;356439.0102,1038207.2163,658978.9615,1578492.7567
3815;356439.0102,1038207.2163,658978.9615,1578492.7567
3816;356439.0102,1038207.2163,658978.9615,1578492.7567
3819;16.1213,45.7788,22.9122,48.5993
3821;119.4,21.8,122.05,25.4
3824;118.07,21.43,122.49,26.36
3825;250000.0,2544283.1248,352515.9242,2655384.2885
3826;146336.7729,2370779.8738,353663.2271,2916814.3108
3827;250000.0,2544291.9173,352516.2952,2655393.4679
3828;146336.3979,2370788.0629,353663.6021,2916824.4018
3829;126871.2848,2411232.5274,403612.0997,2814369.7002
3832;-5643898.1832,-14769774.9359,15584728.7111,9729262.4438
3833;2556804.78,5560216.4147,2714313.9276,6010215.7814
3834;2556804.78,5560216.4147,2714313.9276,6010215.7814
3835;3266689.6927,5076101.9337,3733310.3073,6068073.9463
3836;4266689.6927,5073478.6811,4647764.2549,5545259.5812
3837;3560307.8983,5580238.4698,3606760.3914,5717779.8261
3838;4390022.6061,5419687.0401,4609977.3939,6067199.7535
3839;9374271.2751,4569503.384,9625728.7249,5352967.5525
3840;10378482.1202,4808336.4483,10621517.8798,5041696.2926
3841;6383343.8006,5072817.0034,6616656.1994,5592075.7575
3842;6608433.0971,5108385.2774,6847948.6287,5506189.7069
3843;6828239.9738,5306098.9757,7061700.5865,5473554.2154
3844;117436.2591,246700.1411,1024483.3711,771305.0242
3845;1455101.9844,6302822.303,1569201.1779,7077430.1334
3846;1429145.3222,6130126.4442,1533945.2031,7339389.8117
3847;1392985.9154,6208510.3345,1570798.5948,7546254.0298
3848;1432063.0412,6308698.3333,1569164.1948,7610373.6215
3849;1444118.9379,7021676.8335,1556957.4717,7668366.5748
3850;1446144.7126,7136478.8401,1578626.1837,7626425.2921
3920;297912.4073,1903096.8344,408931.5483,2400921.2262
3942;1296335.9393,1100257.6521,2254779.1544,1331811.4895
3943;1302506.4384,2100044.3184,2093357.4402,2322094.8666
3944;1308798.423,3100052.0968,2087131.0906,3322128.5732
3945;1351247.6083,4098245.7319,2080786.3812,4321920.5102
3946;1270591.648,5097385.5589,2027087.9253,5325334.0729
3947;1112163.1498,6100231.0759,2071615.7622,6338667.6413
3948;1092603.2215,7102517.8254,2100529.4893,7341541.8099
3949;1104062.1794,8102449.7137,2092985.7591,8341410.9019
3950;1338040.0982,9100766.7009,2085321.7705,9324263.6899
3991;-2679398.0174,-1044965.3051,1338882.7168,1520945.5466
3992;837695.7446,-288127.4628,1389791.9037,1515454.6959
3994;6390851.9664,-7513037.0333,9919679.8246,-2584095.8798
3995;-0.0,0.0,0.0,3333134.0276
3996;-0.0,0.0,0.0,3368075.982
3997;476444.9368,2766055.8238,506730.007,2810385.0255
4001;-180.0,-90.0,180.0,90.0
4002;-180.0,-90.0,180.0,90.0
4003;-180.0,-90.0,180.0,90.0
4004;-180.0,-90.0,180.0,90.0
4005;-180.0,-90.0,180.0,90.0
4006;-180.0,-90.0,180.0,90.0
4007;-180.0,-90.0,180.0,90.0
4008;-180.0,-90.0,180.0,90.0
4009;-180.0,-90.0,180.0,90.0
4010;-180.0,-90.0,180.0,90.0
4011;-180.0,-90.0,180.0,90.0
4012;-180.0,-90.0,180.0,90.0
4013;-180.0,-90.0,180.0,90.0
4014;-180.0,-90.0,180.0,90.0
4015;-180.0,-90.0,180.0,90.0
4016;-180.0,-90.0,180.0,90.0
4018;-180.0,-90.0,180.0,90.0
4019;-180.0,-90.0,180.0,90.0
4020;-180.0,-90.0,180.0,90.0
4021;-180.0,-90.0,180.0,90.0
4022;-180.0,-90.0,180.0,90.0
4024;-180.0,-90.0,180.0,90.0
4025;-180.0,-90.0,180.0,90.0
4027;-180.0,-90.0,180.0,90.0
4028;-180.0,-90.0,180.0,90.0
4029;-180.0,-90.0,180.0,90.0
4030;-180.0,-90.0,180.0,90.0
4031;-180.0,-90.0,180.0,90.0
4032;-180.0,-90.0,180.0,90.0
4033;-180.0,-90.0,180.0,90.0
4034;-180.0,-90.0,180.0,90.0
4035;-180.0,-90.0,180.0,90.0
4036;-180.0,-90.0,180.0,90.0
4041;-180.0,-90.0,180.0,90.0
4042;-180.0,-90.0,180.0,90.0
4043;-180.0,-90.0,180.0,90.0
4044;-180.0,-90.0,180.0,90.0
4045;-180.0,-90.0,180.0,90.0
4047;-180.0,-90.0,180.0,90.0
4052;-180.0,-90.0,180.0,90.0
4053;-180.0,-90.0,180.0,90.0
4054;-180.0,-90.0,180.0,90.0
4055;0.0,-90.0,0.0,90.0
4120;18.27,33.23,29.97,41.77
4121;18.2684,33.2273,29.9682,41.7675
4122;-69.05,43.46,-59.81,48.07
4123;19.09,59.3,31.59,70.13
4124;10.57,55.2,24.18,69.1
4125;116.8995,-1.3506,117.9997,-0.0004
4126;21.07,53.92,26.82,56.48
4127;30.23,-26.88,40.9,-10.4
4128;30.23,-17.5,34.5,-14.0
4129;31.3,-26.88,35.6,-19.75
4130;30.23,-26.88,43.0,-9.56
4131;102.14,8.56,109.46,23.32
4132;47.0,27.25,52.7,33.0
4133;21.84,57.57,28.0,59.7
4134;51.9,16.6,59.89,26.4
4135;-160.55,18.9,-154.8,22.24
4136;-171.85,62.93,-168.69,63.79
4137;-170.43,57.1,-170.08,57.25
4138;-169.78,56.53,-169.46,56.61
4139;-67.2704,17.6819,-64.3204,18.522
4140;-120.0,44.61,-57.1,62.56
4141;34.2192,29.4896,35.6793,33.2696
4142;-8.6103,0.8359,-2.4904,10.7368
4143;-8.6103,0.8359,-2.4904,10.7368
4144;60.87,6.75,97.38,37.06
4145;60.91,23.6,77.87,37.08
4146;68.2,7.9481,97.4543,35.5507
4147;103.7996,8.4504,109.5995,23.3902
4148;14.03,-50.34,41.16,-22.14
4149;5.9707,45.8312,10.4914,47.8114
4150;5.9707,45.8312,10.4914,47.8114
4151;5.97,45.83,10.49,47.81
4152;-170.85,-14.57,-64.56,49.39
4153;52.4999,27.4011,52.6999,27.6011
4154;44.06,23.35,63.37,39.8
4155;-15.1201,7.1596,-7.6502,12.6901
4156;12.09,47.74,22.56,51.05
4157;-60.91,11.08,-60.37,11.39
4158;-61.93,10.04,-60.91,10.84
4159;9.31,19.51,25.98,36.0
4160;-71.95,-41.1,-68.25,-36.14
4161;-69.5004,-46.702,-67.1004,-45.202
4162;125.8,33.18,129.72,38.67
4163;41.44,11.61,55.03,19.01
4164;42.5005,11.9991,53.0002,14.9991
4165;-16.7318,10.8897,-13.6519,12.6897
4166;125.8,33.18,129.72,38.67
4167;-170.89,-55.95,157.41,-22.74
4168;-3.9002,1.0771,1.3397,11.1674
4169;-170.8488,-14.385,-169.4087,-14.165
4170;-82.0,-56.15,-34.0,13.0
4171;-9.62,41.18,10.3,51.54
4172;-73.62,-60.04,-53.5,-21.8
4173;-10.6,51.33,-5.33,55.4
4174;-13.33,8.1,-13.0,8.6
4175;-13.2999,6.8897,-10.2699,10.0
4176;45.0,-90.0,160.0,-60.0
4178;9.8715,39.6703,29.7018,54.8704
4179;9.8714,39.6703,29.7019,54.8704
4180;21.84,57.57,28.0,59.7
4181;5.7286,49.4789,6.5285,50.2089
4182;-31.3,39.35,-31.0,39.75
4183;-28.8511,38.3501,-27.0012,39.1501
4184;-25.9004,36.8991,-24.9505,37.9491
4185;-17.27,32.39,-16.25,33.15
4188;-8.1993,54.0098,-5.4189,55.31
4189;-73.36,0.65,-57.38,16.76
4190;-73.62,-60.04,-53.5,-21.8
4191;18.45,39.67,21.06,42.69
4192;8.4013,1.5008,12.0012,5.0008
4193;8.4013,1.5005,12.0012,5.0008
4194;-73.0,59.75,-42.0,79.0
4195;-30.0118,68.0003,-21.0084,75.0005
4196;-40.0072,64.9982,-28.0076,67.9986
4197;13.0,9.0,14.0,9.8
4198;15.0,12.0,15.3,12.2
4199;24.71,21.99,36.9,31.65
4200;-168.98,41.17,19.2,82.0
4201;21.83,3.41,47.99,22.23
4202;129.0,-45.0,155.0,-1.0
4203;108.0,-39.0,155.0,-10.0
4204;34.57,16.38,55.67,32.15
4205;41.0109,-2.3904,54.9805,13.3993
4206;0.17,11.7,16.01,23.54
4207;-9.5,37.01,-6.19,42.15
4208;-53.0,-34.0,-34.0,-2.9
4209;20.0,-26.88,35.92,-8.19
4210;29.34,-11.74,41.91,4.62
4211;105.11,-8.78,115.57,-5.73
4212;-60.7116,11.037,-57.5017,14.7473
4213;8.0007,12.5994,15.5005,16.4998
4214;73.66,7.16,134.85,53.59
4215;2.54,49.51,6.4,51.5
4216;-68.23,28.87,-61.34,35.77
4218;-79.0633,-4.2171,-66.9136,12.6528
4219;105.1182,-3.2499,108.2886,-1.4897
4220;12.11,-18.05,24.1,-5.75
4221;-73.62,-60.04,-53.5,-21.8
4222;16.48,-46.97,37.89,-17.78
4223;7.5,30.25,13.74,38.43
4224;-62.6799,-35.8893,-34.501,-2.7997
4225;-58.1992,-35.8894,-34.5002,-2.7999
4226;-8.61,0.84,-2.49,10.74
4227;35.1,32.31,42.38,37.29
4228;8.38,1.66,16.22,13.09
4229;24.71,21.99,36.9,33.75
4230;-15.6,31.0,35.8,75.0
4231;-8.95,36.0,31.6,71.05
4232;51.9,16.6,59.89,26.4
4233;69.2199,-4.0403,77.1295,8.0893
4234;8.38,1.66,16.22,13.09
4235;-54.65,2.11,-49.62,9.06
4236;119.3918,21.8017,122.042,25.4018
4237;16.12,45.78,22.91,48.6
4238;91.66,-13.01,141.1,7.92
4239;92.2022,5.6276,105.6444,28.5498
4240;95.59,5.63,105.7,20.47
4241;-78.4,17.65,-76.1,18.6
4242;-78.4,17.65,-76.1,18.6
4243;60.87,6.75,101.17,37.06
4244;79.5978,5.8496,81.9481,9.9199
4245;99.6412,1.26,104.2918,6.7105
4246;46.5692,28.557,48.4491,30.0971
4247;-73.3579,0.6532,-59.6683,12.2531
4248;-81.4,-49.0,-56.86,12.63
4249;-72.15,9.0,-71.0,10.6
4250;-3.9002,1.0768,1.3397,11.1677
4251;-11.5002,4.2696,-7.3703,8.57
4252;-0.15,2.45,1.94,11.15
4253;116.09,2.25,140.08,21.43
4254;-72.1,-56.0,-65.1,-52.4
4255;60.5379,29.4082,74.9573,38.4983
4256;45.7716,-10.6097,56.9814,-3.009
4257;117.5975,-7.9021,120.9979,1.9989
4258;-10.67,34.5,31.55,71.05
4259;10.85,-6.0,12.43,-5.03
4260;8.3813,1.6605,16.2212,13.0916
4261;-13.7717,27.6822,-1.0115,36.2328
4262;36.4005,12.3307,43.3014,18.5713
4263;2.7,0.93,14.68,13.9
4264;12.1096,-5.7691,13.0895,-4.3891
4265;5.95,34.49,18.97,47.12
4266;5.91,-6.39,14.55,2.33
4267;-52.0,8.0,172.0,72.0
4268;-90.41,41.7,-82.12,48.3
4269;-52.0,14.25,172.0,83.2
4270;38.82,22.63,56.38,37.41
4271;-60.91,11.08,-60.37,11.39
4272;166.3299,-47.4016,178.5998,-34.0018
